Status,MatchType,VendorName,M2MVendorName,BillVendorId,M2MVendorID,CurrentCompanyName,Applied,Error,Note
Unmatched,Exact,Barton Mines Company,,00901JUFPEVSJXO8vd0w,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,BB&T TRUIST LOC,,00901TGZEMBLRNB8vd0x,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Baker's Gas & Welding Supplies,,00901VESKMNZPID8vd10,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Benchmark,,00901DFRSQBTBCM8vd11,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,TQL,,00901ENEUPHUDQC8vd48,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Truist Item Processing Center,,00901EIBFUGYXEU8vd49,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Universal Enrollment,,00901WUALKYNZTQ8vd4b,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Universal Metals,,00901GBOSGQAUIG8vd4c,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,US Bank,,00901ASFNAFSVQG8vd4d,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Perry Johnson Registrars Inc,,00901MFLEFLPEMS8vd78,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Brand 825 C-130,,00901ABPVDVLTLL8vd79,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,F15 TCP WWR,,00901MOGJVEQRCK8vd7a,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,BT Wire and Cable,,00901QBJFWYVYEI8vd7b,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Greater Palm Bay,,00901FQRGQECYUT8vd7c,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,First Quality Forklift Training,,00901OGOAVVNPLQ8vd7g,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Nelson's Tents and Events,,00901JBLYDXCDXV8vda7,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Performance Powder Coating II,,00901FDTNEREAPY8vda8,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,West American Rubber Co.,,00901HMWUPFXIPU8vda9,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,CNN News,,00901VVORIUHIQO8vdaa,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Hotel.com,,00901OKRTIOEZWV8vdab,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Merpago,,00901XPCYRXSSDO8vdac,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Kabtech Corp.*,,00901THSEVOYWSU8vdad,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Priceline,,00901JWBQYNPUZR8vdae,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,FK Winter Garden,,00901THLJGXCEOZ8vdaf,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Uber Freight,,00901YIAQPHUCBN8vdd4,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Buffalo Hydraulic Supply,,00901BXELTVXTMP8vd14,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Certified Slings & Supply,,00901PIVMCRVWGS8vd16,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Dan's Saw & Tool,,00901SDPEAEYNTV8vd1c,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Tom's Forklift Service,,00901RGXRIZKGPO8vd4f,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Warco Biltrite,,00901WBSTFRBSPK8vd4g,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Watson Electric,,00901WIVLYUBGHH8vd4h,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,WebFX,,00901TQDYQEVKWH8vd4i,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Viana All Solutions,,00901OEDDVRVHLP8vd4l,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,"Viking Tool and Gage, Inc.",,00901TQJZENKQVV8vd4m,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,"VisiMark, Inc.",,00901TEUKJDWCTZ8vd4n,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Vistaprint,,00901JYUSNLWKMK8vd4o,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,"International Configurations, Inc.",,00901WCDYUCYDBN8vd7h,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Newegg,,00901VAAPAFNQGQ8vd7i,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,WifiOnBoard,,00901XFSBDFMTBM8vd7j,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,"Air Cleaning Specialist, Inc.",,00901RBYAQZWYYS8vd7k,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Dave's Locksmith,,00901OAQKHNTKMX8vd7l,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Zeffy FSMSDC,,00901MHVFGMGAPZ8vd7m,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,"Shutterstock, Inc.",,00901MGVXUAVKOB8vd7n,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,R & L Carriers,,00901GYINZUWPGD8vd7o,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Marketri,,00901JLEXUJXEHB8vd7p,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Andy's Garage,,00901UAYSELSKYM8vdah,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,BT Trick Tools,,00901FPSXILKLXP8vdaj,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Central Parking System,,00901ECPAAAOZRP8vdak,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Crown Awards,,00901YBFPTSQQNM8vdal,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Florida Turnpike,,00901BJOWCUUMIO8vdam,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,LGA Cibo Express,,00901SEINDLHOZO8vdan,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,kimball digital,,00901ZGQYGLQCTC8vdap,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,FrieghtQuote.com,,00901HWKSJVCAMT8vdaq,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Next Day Display,,00901OSCYSPJPJS8vdar,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,The AimPoint Group,,00901MCKRBOWQSV8vddc,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,PracticalTek,,00901XWTCGGYFVW8vddd,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,One Monroe,,00901UTAHSHJNGC8vddg,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Randstad North America Inc,,00901HYBKZLHNNA8vddj,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Commercial Group Lifting Products,,00901AWACPZWCGW8vd1e,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,"David M Cole, CPA",,00901GQKSMPQVEC8vd1f,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Craters & Freighters,,00901BXKNLRBLKS8vd1g,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Crawford Thomas LLC,,00901PTMWKDPNNU8vd1h,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Deanco Building Solutions,,00901IANHOGSKOT8vd1i,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Dela Technologies Corporation,,00901YKYMXRDXHX8vd1j,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Elite Signs & Graphics,,00901UJCBFSLMEV8vd1k,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Enterprise Rent a Car,,00901DPVKWNQOKF8vd1m,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,NCIG,,00901DPBQYCPVYH8vd4p,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,BT Image 3D Retro,,00901GOHGYADYUD8vd4q,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,National Tolls,,00901LNZILVDUYP8vd4s,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Sea Air Space,,00901YODMLXKMWX8vd4t,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,"PreciseCal Services, Inc.",,00901CXIAPRUPGC8vd4v,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,NGIC,,00901PSORHQEYVS8vd4w,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,AP Spend Account,,00901FHUXXKNOZN8vd4x,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Beaver Door,,00901OBRHHFUBEE8vd4y,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Florida State Trading,,00901FLIFYPZIUS8vd4z,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Arcbondmobile.com,,00901BXYRXXDSYR8vd7r,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Samurai Steakhouse,,00901RWCJLMTHJS8vd7s,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,CM Life Safety Solutions,,00901YIZADCSXQX8vd7t,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,SP Rubberstamps.com,,00901WHVMIWGHCV8vd7u,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,GEICO,,00901PDHHATYVAF8vd7v,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Crosslink Paints,,00901HBTVIJYIYD8vd7x,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Cricut,,00901ROEEVTTENT8vd7y,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Adobe Inc.,,00901GSAJTMDHGZ8vd7z,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Encore Group,,00901FCOHHSFCYD8vd80,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,OpenAI,,00901QLSNAIGHXD8vdas,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,SP Maverick-Abrasive,,00901BEMEWOMNCT8vdav,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,SP The Rust Store,,00901DJWWLCGMPP8vdaw,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Timacuan Golf Club,,00901VZYLXUOSBP8vdax,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Florida Makes,,00901MTUCQAZRWG8vday,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,FloridaMakes,,00901TONOCNDJZK8vdaz,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,45 Transportation,,00901ILLREECOYM8vdb0,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,SP Siegmundusa,,00901FGYHAXGTSF8vdb1,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Korn Ferry,,00901ACGTORMXIZ8vddr,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Express Machine Tool Service,,00901NTFYOZTZGI8vd1o,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Fabricators & Manufacturers Assn.,,00901RPCAUDBYXG8vd1p,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,FermiTron,,00901TBXXYLMZHO8vd1r,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Fastsigns,,00901SAPNOVPPFE8vd1s,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Forest City Companies,,00901UNGCHKDIRR8vd1v,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Mod Displays,,00901AYTDDXFGGA8vd50,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Visual Signs,,00901IKZUHFDGZH8vd51,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,United Trophy and Awards,,00901OQTWSBTJEV8vd52,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,PNC Bank Credit Card,,00901GFZQIXYLYO8vd54,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Tucker Outdoor Services,,00901ZXSHWMNDNS8vd55,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Colonial Life Insurance Premiums,,00901KHLBFHYSNJ8vd57,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,"Checkr, Inc.",,00901VKFGEBNRSY8vd58,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,"Aviator Gear, Inc.",,00901CWOHQOUVEO8vd81,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Axe Signs Wayfinding,,00901SABRPYPAVO8vd85,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,"JSM Ten, LLC dba Craters & Freighters of Greater Orlando",,00901UOBJXCLOYL8vd86,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Training.com,,00901HXEIJIPWUE8vd88,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Clerk of Courts,,00901VGWHBVLARY8vd89,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Digi-Key Electronics,,00901KXLKPZXPQX8vdb4,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,The Hartford - 16165551,,00901AVOOXZWKQN8vdb5,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Industrial Tube & Steel,,00901LLVAKLTGPL8vdb6,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Q1Media,,00901UEIVWGGFVV8vdba,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Trifecta Media LLC,,00901FWHRZDURDE8vddx,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,"Ace Staffing, Inc",,00901TWXBEMFDJZ8vddy,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Florida Motion & Control,,00901OWRFOWAXVO8vd1x,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Govtribe.com,,00901YKRTIDNAFN8vd1z,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,"Ground-One Plumbing, Inc.",,00901URMQBWFZLI8vd23,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Hobson Manufacturing,,00901PVHDZKCYTC8vd24,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Holiday Inn,,00901KKBDONMHNR8vd25,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,American Express Travel,,00901UPGDNATXJP8vd59,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Foundation for Seminole State College,,00901LREAHWJSQU8vd5a,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,NTS Technical Systems,,00901DOLSNIRHPK8vd5c,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Mainstreethost,,00901OMZGQCJXCW8vd5e,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Precise Cast Prototypes & Engineering,,00901VYHICRZQTJ8vd5f,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Principal Life Insurance Company,,00901UNBYJQIFRN8vd5g,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Department of State,,00901VEZPOTAFVA8vd8a,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Apopka Area Chamber of Commerce,,00901DYQTSVKJEK8vd8b,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,The Concrete Edge Company,,00901NMDQSSBEEY8vd8c,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,DRI Uprinting,,00901GNYTZPZWFD8vd8d,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,GoTo,,00901OIWOUIJLYW8vd8e,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Rainaldi Plumbing,,00901KBWCVLOFUO8vd8f,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Pam Iorio Garage,,00901YPEQAPZJWQ8vd8g,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,IAAPA Expo,,00901SPJDAKGHHL8vd8i,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Project Management,,00901NXHRVDTCHV8vd8j,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Richard T. Martin P.E.,,00901UIGYYMMXOR8vdbf,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Dynamic Non-Destructive Testing,,00901GREQOTAMEJ8vdbi,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Earl M. Jorgesen Company,,00901UOVPGFLQPJ8vde1,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,The Hartford - 16165475,,00901QCXWSTCUOL8vde6,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,"Humana Health Plan, Inc.",,00901TGLRZVSLBK8vd27,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,IBC Coatings Technologies,,00901ZENLLIEUTP8vd29,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Impress Ink,,00901NAMWJPBHNI8vd2a,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Indeed,,00901JWRTGQOQYG8vd2b,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,GSA Contract,,00901JVOXPJZOWO8vd2c,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,Kinedyne Corp,,00901HZJSECWCIS8vd2e,,,,,Bill.com vendor with no matching M2M row.
Unmatched,Exact,"L & S Logistic Services, Inc.",,00901HVMINYNJCH8vd2f,,,,,Bill.com vendor with no matching M2M row.
